split,dataset,t,cohort,cause,diag_target_rank,diag_source_rank,local_density_pred,competitor_margin_diag,n_cands_on_target,gt_source_id,gt_target_id,gt_blended_prob,gt_blended_logit,gt_seed1_logit,gt_seed2_logit,gt_seed1_prob,gt_seed2_prob,gt_source_rank,gt_target_rank,gt_dist_um,gt_dz_um,gt_dy_um,gt_dx_um,comp_source_id,comp_target_id,comp_blended_prob,comp_blended_logit,comp_seed1_logit,comp_seed2_logit,comp_seed1_prob,comp_seed2_prob,comp_source_rank,comp_target_rank,comp_dist_um,comp_dz_um,comp_dy_um,comp_dx_um,d_blended_prob,d_blended_logit,d_seed1_logit,d_seed2_logit,d_seed1_prob,d_seed2_prob,d_dist_um,gt_seed_disagree,comp_seed_disagree,d_seed_disagree,seed1_prefers_gt,seed2_prefers_gt,seeds_agree_gt,seeds_agree_comp,seed_conflict,gt_closer,alpha_flip_any,alpha_flip_count,alpha_flip_min,alpha_flip_max,gt_wins_at_0_5
fixed8,6bba_05db0fb1,85,ranking_fail,scorer_ranking,3,1,5.0,0.839675372466445,16,65831,66492,0.024391526356339455,-2.2857890129089355,-2.463747262954712,-2.1078310012817383,0.019113995134830475,0.02902330458164215,1,3,10.405076885828379,-3.25,-1.625,9.75,65832,66492,0.8640668988227844,1.281625509262085,1.2349709272384644,1.328279972076416,0.7721191644668579,0.9016353487968445,1,1,4.875,-3.25,-1.625,3.25,-0.839675372466445,-3.5674145221710205,-3.6987181901931763,-3.4361109733581543,-0.7530051693320274,-0.8726120442152023,5.530076885828379,0.009909309446811676,0.12951618432998657,-0.1196068748831749,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_05db0fb1,87,ranking_fail,scorer_ranking,4,3,19.0,0.0916347950696945,16,66889,67568,0.18250702321529388,-0.06857458502054214,-0.16997167468070984,0.03282250463962555,0.14126238226890564,0.21994294226169586,3,4,7.44668550430324,-3.25,-1.625,6.5,66888,67568,0.2741418182849884,0.33828234672546387,0.5821506977081299,0.09441396594047546,0.29968783259391785,0.23391543328762054,2,1,4.875,-3.25,3.25,-1.625,-0.09163479506969452,-0.406856931746006,-0.7521223723888397,-0.061591461300849915,-0.1584254503250122,-0.013972491025924683,2.5716855043032396,0.07868055999279022,0.0657723993062973,0.01290816068649292,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_05db0fb1,87,ranking_fail,scorer_ranking,3,4,11.0,0.2875676453113556,17,66992,67667,0.1408069133758545,-0.6835594177246094,-0.856264591217041,-0.5108543038368225,0.09214659035205841,0.18978695571422577,4,3,8.125,-6.5,0.0,4.875,66925,67667,0.4283745586872101,0.4290490746498108,0.5867645740509033,0.2713335454463959,0.39010265469551086,0.4149217903614044,2,1,5.138701197773616,4.875,-1.625,0.0,-0.2875676453113556,-1.1126084923744202,-1.4430291652679443,-0.7821878492832184,-0.29795606434345245,-0.22513483464717865,2.9862988022263837,0.09764036536216736,0.024819135665893555,0.0728212296962738,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_05db0fb1,92,ranking_fail,scorer_ranking,2,2,11.0,0.2450468838214874,16,70880,71543,0.30279341340065,0.18425162136554718,0.00991809368133545,0.3585851490497589,0.2871769070625305,0.29699304699897766,2,2,10.277402395547233,-9.75,3.25,0.0,70832,71543,0.5478402972221375,0.7771846055984497,0.6183513402938843,0.9360178709030151,0.5277019143104553,0.5290809273719788,1,1,3.6336104634371584,-3.25,0.0,1.625,-0.24504688382148743,-0.5929329842329025,-0.6084332466125488,-0.5774327218532562,-0.2405250072479248,-0.2320878803730011,6.643791932110075,0.009816139936447144,0.0013790130615234375,0.008437126874923706,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_05db0fb1,93,ranking_fail,scorer_ranking,2,2,10.0,0.3989415466785431,16,71543,72335,0.2561473548412323,0.004576951265335083,0.43663516640663147,-0.4274812638759613,0.2711397111415863,0.23272587358951569,2,2,10.277402395547233,9.75,-3.25,0.0,71568,72335,0.6550889015197754,0.9435949921607971,1.306075930595398,0.5811140537261963,0.6468245387077332,0.6380754709243774,1,1,6.894291116568838,6.5,1.625,-1.625,-0.3989415466785431,-0.939018040895462,-0.8694407641887665,-1.0085953176021576,-0.37568482756614685,-0.40534959733486176,3.3831112789783946,0.03841383755207062,0.008749067783355713,0.029664769768714905,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_969618f6,72,ranking_fail,scorer_ranking,2,2,8.0,0.0270555019378662,28,14479,14668,0.2588496804237366,-0.7138776183128357,-0.1624620407819748,-1.2652932405471802,0.25240325927734375,0.23125208914279938,2,2,8.285906709588275,6.5,1.625,-4.875,14509,14668,0.2859051823616028,-0.6144649386405945,-0.002894267439842224,-1.2260355949401855,0.2960699200630188,0.24051105976104736,2,1,9.334914300624297,-8.125,3.25,3.25,-0.02705550193786621,-0.09941267967224121,-0.15956777334213257,-0.03925764560699463,-0.04366666078567505,-0.009258970618247986,-1.0490075910360215,0.021151170134544373,0.055558860301971436,-0.03440769016742706,0,0,0,1,0,1,0,0,,,0
fixed8,6bba_fc83837d,5,ranking_fail,scorer_ranking,2,2,17.0,0.369853526353836,16,1475,1712,0.18212643265724182,0.40004491806030273,0.7494944334030151,0.05059543251991272,0.18326567113399506,0.1771955043077469,2,2,7.267220926874317,-6.5,0.0,-3.25,1463,1712,0.5519799590110779,1.5088555812835693,1.7491103410720825,1.2686007022857666,0.4979764223098755,0.598998486995697,1,1,2.8145825622994254,-1.625,1.625,-1.625,-0.36985352635383606,-1.1088106632232666,-0.9996159076690674,-1.2180052697658539,-0.31471075117588043,-0.42180298268795013,4.4526383645748915,0.006070166826248169,0.10102206468582153,-0.09495189785957336,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,6,ranking_fail,scorer_ranking,4,3,10.0,0.3494409658014774,18,1731,1999,0.0460716150701046,-1.9692678451538086,-1.0798836946487427,-2.858651876449585,0.08226720988750458,0.021736832335591316,3,4,9.475296829123613,6.5,4.875,-4.875,1732,1999,0.39551258087158203,0.18071769177913666,0.07116597890853882,0.2902694046497345,0.26008862257003784,0.5067052245140076,2,1,7.267220926874317,6.5,0.0,3.25,-0.34944096580147743,-2.1499855369329453,-1.1510496735572815,-3.1489212810993195,-0.17782141268253326,-0.48496839217841625,2.2080759022492957,0.06053037755191326,0.24661660194396973,-0.18608622439205647,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,7,ranking_fail,scorer_ranking,2,1,20.0,0.0073396563529968,16,1983,2217,0.3402913808822632,1.4145138263702393,1.7550002336502075,1.0740272998809814,0.31934854388237,0.34080350399017334,1,2,3.9804208320226646,-3.25,1.625,-1.625,1969,2217,0.34763103723526,1.4358532428741455,1.7758790254592896,1.095827579498291,0.32608622312545776,0.34831470251083374,1,1,2.2980970388562794,1.625,1.625,0.0,-0.007339656352996826,-0.02133941650390625,-0.02087879180908203,-0.02180027961730957,-0.0067376792430877686,-0.0075111985206604,1.6823237931663853,0.021454960107803345,0.022228479385375977,-0.0007735192775726318,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,14,ranking_fail,scorer_ranking,2,1,6.0,0.3302447199821472,16,3615,3824,0.31301963329315186,0.4152117371559143,0.14042580127716064,0.689997673034668,0.1856551617383957,0.47034382820129395,1,2,6.080193253507654,-4.875,1.625,-3.25,3587,3824,0.6432643532752991,1.1355016231536865,1.5617996454238892,0.7092037200927734,0.7691338062286377,0.479464590549469,1,1,3.6336104634371584,3.25,1.625,0.0,-0.3302447199821472,-0.7202898859977722,-1.4213738441467285,-0.01920604705810547,-0.583478644490242,-0.009120762348175049,2.446582790070496,0.28468866646289825,0.2896692156791687,-0.004980549216270447,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,15,ranking_fail,scorer_ranking,2,2,11.0,0.0820364952087402,17,3902,4131,0.1986611783504486,-0.00665968656539917,0.1533588469028473,-0.16667822003364563,0.15074512362480164,0.2374672293663025,2,2,8.285906709588275,-1.625,4.875,-6.5,3906,4131,0.28069767355918884,0.33901774883270264,0.7954180240631104,-0.11738254129886627,0.2864745259284973,0.249466672539711,1,1,3.6336104634371584,-3.25,0.0,1.625,-0.08203649520874023,-0.3456774353981018,-0.6420591771602631,-0.04929567873477936,-0.13572940230369568,-0.011999443173408508,4.652296246151117,0.08672210574150085,0.037007853388786316,0.04971425235271454,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,16,ranking_fail,scorer_ranking,3,2,6.0,0.5497356578707695,16,4160,4385,0.07200080901384354,-0.7572707533836365,-0.542549729347229,-0.971991777420044,0.06377973407506943,0.0788240060210228,2,3,8.443747686898277,-8.125,-1.625,1.625,4144,4385,0.621736466884613,1.3985682725906372,1.7028014659881592,1.0943350791931152,0.6023187637329102,0.6223760843276978,1,1,2.2980970388562794,0.0,1.625,-1.625,-0.5497356578707695,-2.1558390259742737,-2.245351195335388,-2.066326856613159,-0.5385390296578407,-0.543552078306675,6.145650648041998,0.01504427194595337,0.020057320594787598,-0.0050130486488342285,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,17,ranking_fail,scorer_ranking,3,6,5.0,0.8536160327494144,24,4392,4624,0.0148179791867733,-3.000782012939453,-3.3752810955047607,-2.6262829303741455,0.008409291505813599,0.02517310343682766,6,3,12.691655723348314,6.5,4.875,-9.75,4401,4624,0.8684340119361877,1.070068359375,1.2430188655853271,0.8971179723739624,0.8520432114601135,0.8533563017845154,1,1,0.0,0.0,0.0,0.0,-0.8536160327494144,-4.070850372314453,-4.618299961090088,-3.523400902748108,-0.8436339199542999,-0.8281831983476877,12.691655723348314,0.01676381193101406,0.0013130903244018555,0.015450721606612206,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,18,ranking_fail,scorer_ranking,3,2,7.0,0.8003769181668758,17,4624,4849,0.03713730350136757,-1.6169207096099854,-1.7855602502822876,-1.448281168937683,0.02335505560040474,0.05491910129785538,2,3,7.960841664045329,-3.25,-3.25,6.5,4620,4849,0.8375142216682434,1.4988956451416016,1.7712411880493164,1.2265499830245972,0.818615734577179,0.7968706488609314,1,1,2.2980970388562794,0.0,1.625,-1.625,-0.8003769181668758,-3.115816354751587,-3.556801438331604,-2.6748311519622803,-0.7952606789767742,-0.741951547563076,5.66274462518905,0.03156404569745064,0.02174508571624756,0.00981895998120308,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,19,ranking_fail,scorer_ranking,2,4,5.0,0.8473977968096733,22,4849,5088,0.02828807383775711,-2.200298309326172,-1.958786964416504,-2.44180965423584,0.030123943462967873,0.024890577420592308,4,2,7.960841664045329,3.25,3.25,-6.5,4857,5088,0.8756858706474304,1.2322686910629272,1.3343759775161743,1.1301614046096802,0.8111745715141296,0.8857728242874146,1,1,2.2980970388562794,0.0,-1.625,1.625,-0.8473977968096733,-3.432567000389099,-3.2931629419326782,-3.57197105884552,-0.7810506280511618,-0.8608822468668222,5.66274462518905,0.005233366042375565,0.07459825277328491,-0.06936488673090935,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,21,ranking_fail,scorer_ranking,4,5,9.0,0.3035888746380806,16,5170,5362,0.08369287103414536,-0.7124232649803162,-0.7508740425109863,-0.673972487449646,0.04027058929204941,0.13652992248535156,5,4,12.160386507015309,-3.25,-9.75,-6.5,5169,5362,0.38728174567222595,0.8195754885673523,1.214260458946228,0.4248904883861542,0.28736579418182373,0.4096924662590027,1,1,4.875,-3.25,-3.25,-1.625,-0.3035888746380806,-1.5319987535476685,-1.9651345014572144,-1.0988629758358002,-0.24709520488977432,-0.2731625437736511,7.285386507015309,0.09625933319330215,0.12232667207717896,-0.0260673388838768,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,21,ranking_fail,scorer_ranking,3,5,13.0,0.0621071085333824,29,5256,5471,0.11467964202165604,-0.6108812689781189,0.939895749092102,-2.16165828704834,0.18899701535701752,0.04276848956942558,5,3,17.948711652929298,4.875,13.0,-11.375,5270,5471,0.17678675055503845,-0.1780794858932495,0.6874419450759888,-1.0436009168624878,0.14683027565479279,0.13082480430603027,4,1,16.887495373796554,-3.25,3.25,-16.25,-0.062107108533382416,-0.4328017830848694,0.2524538040161133,-1.118057370185852,0.04216673970222473,-0.08805631473660469,1.0612162791327435,0.14622852578759193,0.016005471348762512,0.13022305443882942,1,0,0,0,1,0,1,4,0.8500000000000001,1.0,0
fixed8,6bba_fc83837d,21,ranking_fail,scorer_ranking,2,1,3.0,0.0991452634334564,17,5295,5498,0.2647313177585602,0.44405215978622437,0.15448859333992004,0.7336157560348511,0.07474695146083832,0.34502124786376953,1,2,9.475296829123613,-4.875,0.0,-8.125,5289,5498,0.3638765811920166,0.7621515393257141,0.38077953457832336,1.1435235738754272,0.09372823685407639,0.5198362469673157,1,1,9.884489111734608,0.0,1.625,-9.75,-0.09914526343345642,-0.31809937953948975,-0.22629094123840332,-0.40990781784057617,-0.018981285393238068,-0.17481499910354614,-0.40919228261099505,0.2702742964029312,0.4261080101132393,-0.15583371371030807,0,0,0,1,0,1,0,0,,,0
fixed8,6bba_fc83837d,22,ranking_fail,scorer_ranking,2,1,5.0,0.2866259217262268,16,5554,5749,0.34044402837753296,0.9866816401481628,1.0809903144836426,0.8923729658126831,0.31370753049850464,0.3551348149776459,1,2,5.629165124598851,3.25,3.25,-3.25,5560,5749,0.6270699501037598,1.5974889993667603,1.8253060579299927,1.3696719408035278,0.6603545546531677,0.5723761916160583,1,1,2.2980970388562794,0.0,1.625,-1.625,-0.2866259217262268,-0.6108073592185974,-0.7443157434463501,-0.4772989749908447,-0.3466470241546631,-0.21724137663841248,3.3310680857425714,0.041427284479141235,0.08797836303710938,-0.04655107855796814,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,29,ranking_fail,scorer_ranking,2,2,5.0,0.1900023519992828,16,6861,7029,0.3886617124080658,1.3002650737762451,1.3545550107955933,1.2459752559661865,0.34758105874061584,0.4276319742202759,2,2,4.875,3.25,1.625,-3.25,6870,7029,0.5786640644073486,1.6982778310775757,1.902298927307129,1.4942567348480225,0.6010883450508118,0.5481474995613098,1,1,2.2980970388562794,-1.625,0.0,-1.625,-0.19000235199928284,-0.39801275730133057,-0.5477439165115356,-0.24828147888183594,-0.2535072863101959,-0.12051552534103394,2.5769029611437206,0.08005091547966003,0.05294084548950195,0.02711006999015808,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,37,ranking_fail,scorer_ranking,2,1,5.0,0.2136441469192505,16,8100,8253,0.3703329563140869,1.1359683275222778,1.2391102313995361,1.0328264236450195,0.35651901364326477,0.38196906447410583,1,2,4.596194077712559,3.25,0.0,-3.25,8108,8253,0.5839771032333374,1.5914275646209717,1.7491254806518555,1.4337297677993774,0.5937169790267944,0.5703458189964294,1,1,1.625,0.0,0.0,-1.625,-0.2136441469192505,-0.45545923709869385,-0.5100152492523193,-0.4009033441543579,-0.23719796538352966,-0.1883767545223236,2.9711940777125587,0.025450050830841064,0.02337116003036499,0.0020788908004760742,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,38,ranking_fail,scorer_ranking,2,2,10.0,0.0835031270980835,25,8247,8383,0.27181845903396606,0.8486394882202148,0.6405117511749268,1.056767225265503,0.2347283810377121,0.28528276085853577,2,2,5.138701197773616,0.0,-4.875,1.625,8245,8383,0.35532158613204956,1.1165282726287842,1.029599905014038,1.2034565210342407,0.3463733196258545,0.33035579323768616,2,1,4.596194077712559,3.25,-3.25,0.0,-0.0835031270980835,-0.26788878440856934,-0.38908815383911133,-0.1466892957687378,-0.1116449385881424,-0.04507303237915039,0.5425071200610576,0.05055437982082367,0.016017526388168335,0.034536853432655334,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,43,ranking_fail,scorer_ranking,2,3,4.0,0.8074104264378548,17,8901,9051,0.05435400456190109,-1.363203525543213,-1.611867904663086,-1.1145392656326294,0.03469265624880791,0.08361869305372238,3,2,9.75,6.5,-6.5,-3.25,8915,9051,0.8617644309997559,1.4002602100372314,1.6081360578536987,1.1923843622207642,0.868295431137085,0.8398227095603943,1,1,1.625,-1.625,0.0,0.0,-0.8074104264378548,-2.7634637355804443,-3.2200039625167847,-2.3069236278533936,-0.833602774888277,-0.7562040165066719,8.125,0.048926036804914474,0.028472721576690674,0.0204533152282238,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,45,ranking_fail,scorer_ranking,3,3,6.0,0.6569954827427864,16,9185,9311,0.020133070647716522,-2.1047658920288086,-1.7591781616210938,-2.4503533840179443,0.02110307663679123,0.019190626218914986,3,3,14.804454566109486,-11.375,8.125,-4.875,9174,9311,0.6771285533905029,1.410731554031372,1.716528058052063,1.1049351692199707,0.6820650696754456,0.6716320514678955,1,1,2.2980970388562794,0.0,1.625,-1.625,-0.6569954827427864,-3.5154974460601807,-3.4757062196731567,-3.555288553237915,-0.6609619930386543,-0.6524414252489805,12.506357527253208,0.0019124504178762436,0.010433018207550049,-0.008520567789673805,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,45,ranking_fail,scorer_ranking,2,2,5.0,0.5740062668919563,28,9210,9352,0.12434672564268112,-0.3990093767642975,0.006035745143890381,-0.8040544986724854,0.14919140934944153,0.08657004684209824,2,2,8.443747686898277,4.875,4.875,-4.875,9217,9352,0.6983529925346375,1.32664155960083,1.62940514087677,1.0238780975341797,0.7564220428466797,0.5385532975196838,1,1,4.596194077712559,-3.25,0.0,-3.25,-0.5740062668919563,-1.7256509363651276,-1.6233693957328796,-1.827932596206665,-0.6072306334972382,-0.4519832506775856,3.8475536091857183,0.06262136250734329,0.21786874532699585,-0.15524738281965256,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,46,ranking_fail,scorer_ranking,2,1,3.0,0.1023058891296386,16,9352,9490,0.4094619154930115,0.66632080078125,1.245078682899475,0.0875629186630249,0.5467846393585205,0.27133724093437195,1,2,4.596194077712559,-3.25,-3.25,0.0,9344,9490,0.5117678046226501,0.8893479108810425,0.9740712642669678,0.8046245574951172,0.4169839024543762,0.5558086633682251,1,1,4.875,3.25,1.625,-3.25,-0.10230588912963867,-0.22302711009979248,0.2710074186325073,-0.7170616388320923,0.1298007369041443,-0.28447142243385315,-0.2788059222874413,0.27544739842414856,0.13882476091384888,0.13662263751029968,1,0,0,0,1,1,1,6,0.75,1.0,0
fixed8,6bba_fc83837d,47,ranking_fail,scorer_ranking,2,2,7.0,0.413468986749649,16,9405,9558,0.2656150758266449,0.3488697409629822,0.27161020040512085,0.4261292517185211,0.22186493873596191,0.3131326735019684,2,2,4.875,3.25,-3.25,1.625,9411,9558,0.679084062576294,1.2875664234161377,1.4466445446014404,1.1284881830215454,0.7184551358222961,0.6320610642433167,1,1,2.8145825622994254,-1.625,1.625,-1.625,-0.41346898674964905,-0.9386966824531555,-1.1750343441963196,-0.7023589313030243,-0.49659019708633423,-0.31892839074134827,2.0604174377005746,0.09126773476600647,0.08639407157897949,0.0048736631870269775,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,85,ranking_fail,scorer_ranking,2,1,14.0,0.0326471030712127,17,15037,15241,0.3821658194065094,1.3049615621566772,1.6560903787612915,0.953832745552063,0.41427120566368103,0.3362112045288086,1,2,3.25,3.25,0.0,0.0,15056,15241,0.41481292247772217,1.386934518814087,1.5582252740859985,1.2156437635421753,0.3756491541862488,0.43683284521102905,1,1,2.8145825622994254,-1.625,-1.625,1.625,-0.03264710307121277,-0.08197295665740967,0.09786510467529297,-0.2618110179901123,0.03862205147743225,-0.10062164068222046,0.4354174377005746,0.07806000113487244,0.06118369102478027,0.016876310110092163,1,0,0,0,1,0,1,6,0.75,1.0,0
fixed8,6bba_fc83837d,93,ranking_fail,scorer_ranking,2,2,9.0,0.092863529920578,18,16595,16800,0.361487478017807,0.345081090927124,0.5037393569946289,0.18642285466194153,0.3069271147251129,0.37935948371887207,2,2,5.138701197773616,0.0,-1.625,4.875,16597,16800,0.454351007938385,0.5737237334251404,0.7971097230911255,0.3503377139568329,0.41157063841819763,0.4469287395477295,2,1,6.5,0.0,-6.5,0.0,-0.092863529920578,-0.22864264249801636,-0.2933703660964966,-0.16391485929489136,-0.10464352369308472,-0.06756925582885742,-1.3612988022263837,0.07243236899375916,0.03535810112953186,0.037074267864227295,0,0,0,1,0,1,0,0,,,0
fixed8,6bba_fc83837d,98,ranking_fail,scorer_ranking,2,5,16.0,0.8333534859120846,17,17621,17808,0.02866217866539955,-1.8484631776809692,-1.5183675289154053,-2.178558826446533,0.03138967975974083,0.02474479004740715,5,2,10.779030568655049,-9.75,3.25,3.25,17590,17808,0.8620156645774841,1.555232048034668,1.7292017936706543,1.3812623023986816,0.8075851202011108,0.8699503540992737,1,1,1.625,0.0,0.0,1.625,-0.8333534859120846,-3.403695225715637,-3.2475693225860596,-3.559821128845215,-0.77619544044137,-0.8452055640518665,9.154030568655049,0.006644889712333679,0.06236523389816284,-0.05572034418582916,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,36,ranking_fail,scorer_ranking,3,5,5.0,0.547031506896019,16,7970,8100,0.04555113613605499,-1.2516759634017944,-0.8760673999786377,-1.6272845268249512,0.047010790556669235,0.0431019626557827,5,3,11.490485194281398,-8.125,6.5,-4.875,7962,8100,0.592582643032074,1.313978672027588,1.580567479133606,1.0473897457122803,0.5484039187431335,0.625307023525238,1,1,2.2980970388562794,-1.625,0.0,-1.625,-0.547031506896019,-2.5656546354293823,-2.4566348791122437,-2.6746742725372314,-0.5013931281864643,-0.5822050608694553,9.192388155425117,0.003908827900886536,0.07690310478210449,-0.07299427688121796,0,0,0,1,0,0,0,0,,,0
fixed8,6bba_fc83837d,14,ranking_fail,scorer_ranking,2,3,4.0,0.7826446071267128,18,3709,3924,0.08062871545553207,-0.7408294081687927,-0.9977666139602661,-0.4838922321796417,0.04764983430504799,0.13140420615673065,3,2,8.900491559458949,-8.125,-3.25,1.625,3699,3924,0.8632733225822449,1.630047082901001,1.9407117366790771,1.3193824291229248,0.899966299533844,0.7975565791130066,1,1,1.625,-1.625,0.0,0.0,-0.7826446071267128,-2.3708764910697937,-2.9384783506393433,-1.8032746613025665,-0.852316465228796,-0.6661523729562759,7.275491559458949,0.08375437185168266,0.1024097204208374,-0.01865534856915474,0,0,0,1,0,0,0,0,,,0
